,d,Method,P_value,GT,Time
2790,8,CCIT,1.2588102171077295e-05,False,5.555652856826782
2791,8,CCIT,0.0012238740103559,False,5.634824752807617
2792,8,CCIT,1.634997748698976e-09,False,5.730297088623047
2793,8,CCIT,0.0849002546297922,False,5.757390975952148
2794,8,CCIT,1.367800129056084e-28,False,5.854394197463989
2795,8,CCIT,1.805099069374829e-14,False,6.07658314704895
2796,8,CCIT,5.183499930234167e-05,False,5.647876977920532
2797,8,CCIT,5.7263384668018574e-08,False,5.65137791633606
2798,8,CCIT,5.413834116975424e-07,False,5.797028064727783
2799,8,CCIT,3.496602760208294e-05,False,5.707011938095093
2800,11,CCIT,0.2849924180409268,True,7.08224081993103
2801,11,CCIT,0.1842064465096021,True,7.087621212005615
2802,11,CCIT,0.8618807573905216,True,7.1007139682769775
2803,11,CCIT,0.4249061420759215,True,7.036303043365479
2804,11,CCIT,0.6298199061213284,True,7.117254972457886
2805,11,CCIT,0.3524494271022762,True,7.4597859382629395
2806,11,CCIT,0.7150075819590732,True,7.1191511154174805
2807,11,CCIT,0.7150075819590727,True,8.018771171569824
2808,11,CCIT,0.3012759226083231,True,9.16979694366455
2809,11,CCIT,0.148829038482593,True,9.473473072052002
2810,11,CCIT,0.5750938579240792,True,7.713010787963867
2811,11,CCIT,0.4249061420759215,True,8.282023191452026
2812,11,CCIT,0.761176546113701,True,8.615136861801147
2813,11,CCIT,0.8511709615174066,True,9.237448930740356
2814,11,CCIT,0.1842064465096015,True,7.284508228302002
2815,11,CCIT,0.6118089546901535,True,7.365906953811645
2816,11,CCIT,0.7895241555732806,True,7.017927169799805
2817,11,CCIT,0.789524155573281,True,7.553875923156738
2818,11,CCIT,0.789524155573281,True,7.950056314468384
2819,11,CCIT,0.335033748683495,True,7.78156590461731
2820,11,CCIT,0.3350337486834943,True,8.276087045669556
2821,11,CCIT,0.4249061420759215,True,8.003035068511963
2822,11,CCIT,0.5564672868740992,True,7.680572271347046
2823,11,CCIT,0.3524494271022762,True,7.073808193206787
2824,11,CCIT,0.2691408994751101,True,7.212630033493042
2825,11,CCIT,0.6820342516190614,True,7.611253976821899
2826,11,CCIT,0.7308591005248899,True,10.844040870666504
2827,11,CCIT,0.335033748683495,True,8.217203140258789
2828,11,CCIT,0.5564672868740992,True,8.467621803283691
2829,11,CCIT,0.335033748683495,True,8.106575012207031
2830,11,CCIT,0.6820342516190621,True,7.875540256500244
2831,11,CCIT,0.761176546113701,True,7.547763109207153
2832,11,CCIT,0.210475844426719,True,6.997483730316162
2833,11,CCIT,0.1842064465096015,True,7.063759088516235
2834,11,CCIT,0.335033748683495,True,7.9672651290893555
2835,11,CCIT,0.6118089546901542,True,7.81114387512207
2836,11,CCIT,0.4811213290613258,True,7.774243116378784
2837,11,CCIT,0.5,True,7.311981916427612
2838,11,CCIT,0.815793553490398,True,7.120485782623291
2839,11,CCIT,0.4249061420759201,True,8.658681154251099
2840,11,CCIT,0.5750938579240792,True,7.475407123565674
2841,11,CCIT,0.3179657483809386,True,7.353464126586914
2842,11,CCIT,0.8618807573905216,True,7.158508062362671
2843,11,CCIT,0.6820342516190614,True,7.54141902923584
2844,11,CCIT,0.6820342516190614,True,8.191375255584717
2845,11,CCIT,0.4064457645735985,True,7.098564147949219
2846,11,CCIT,0.7462555571623961,True,6.932674884796143
2847,11,CCIT,0.4435327131259008,True,7.26997709274292
2848,11,CCIT,0.5188786709386735,True,6.855445861816406
2849,11,CCIT,0.5935542354264015,True,7.254472017288208
2850,11,CCIT,0.5564672868740999,True,7.206106185913086
2851,11,CCIT,0.3701800938786709,True,8.824743032455444
2852,11,CCIT,0.4811213290613265,True,8.173644065856934
2853,11,CCIT,0.5188786709386735,True,7.43032693862915
2854,11,CCIT,0.8816919315332963,True,6.861997604370117
2855,11,CCIT,0.4435327131259001,True,6.92789101600647
2856,11,CCIT,0.3524494271022749,True,8.511940956115723
2857,11,CCIT,0.5750938579240799,True,6.694364070892334
2858,11,CCIT,0.4811213290613265,True,6.938760042190552
2859,11,CCIT,0.6987240773916769,True,6.697488069534302
2860,11,CCIT,0.7150075819590732,True,6.818188190460205
2861,11,CCIT,0.3701800938786709,True,7.031292915344238
2862,11,CCIT,0.6820342516190621,True,6.758792877197266
2863,11,CCIT,0.3881910453098465,True,6.733011960983276
2864,11,CCIT,0.6298199061213291,True,7.566613912582397
2865,11,CCIT,0.7611765461137014,True,7.419956922531128
2866,11,CCIT,0.335033748683495,True,7.117143630981445
2867,11,CCIT,0.4064457645735991,True,7.254925012588501
2868,11,CCIT,0.4435327131259001,True,6.965957880020142
2869,11,CCIT,0.9408799171485082,True,7.115154027938843
2870,11,CCIT,0.7462555571623967,True,7.027257919311523
2871,11,CCIT,0.4622849104789749,True,6.917672157287598
2872,11,CCIT,0.6298199061213291,True,6.787995338439941
2873,11,CCIT,0.7150075819590727,True,6.74924111366272
2874,11,CCIT,0.4622849104789749,True,6.870129823684692
2875,11,CCIT,0.5188786709386741,True,6.871078968048096
2876,11,CCIT,0.6820342516190614,True,6.916851997375488
2877,11,CCIT,0.3179657483809379,True,6.901829957962036
2878,11,CCIT,0.3350337486834943,True,7.178167104721069
2879,11,CCIT,0.3701800938786709,True,6.999156951904297
2880,11,CCIT,0.8720526148069841,True,6.743724822998047
2881,11,CCIT,0.4622849104789742,True,6.78817892074585
2882,11,CCIT,0.6820342516190614,True,6.863076210021973
2883,11,CCIT,0.5935542354264015,True,6.696419954299927
2884,11,CCIT,0.2537444428376033,True,7.315302133560181
2885,11,CCIT,0.6475505728977238,True,6.892306089401245
2886,11,CCIT,0.4435327131259008,True,7.553999900817871
2887,11,CCIT,0.4249061420759201,True,7.222048997879028
2888,11,CCIT,0.5564672868740992,True,7.514804363250732
2889,11,CCIT,0.3179657483809386,True,7.047979116439819
2890,11,CCIT,0.4249061420759208,True,6.990514039993286
2891,11,CCIT,0.4249061420759208,True,8.079407930374146
2892,11,CCIT,0.761176546113701,True,7.13269305229187
2893,11,CCIT,0.335033748683495,True,7.884474039077759
2894,11,CCIT,0.5377150895210251,True,7.468241214752197
2895,11,CCIT,0.7150075819590732,True,7.435635089874268
2896,11,CCIT,0.5750938579240785,True,7.846317052841186
2897,11,CCIT,0.5377150895210258,True,7.088112831115723
2898,11,CCIT,0.4811213290613265,True,6.906868934631348
2899,11,CCIT,0.6987240773916763,True,6.875263929367065
2900,11,CCIT,0.0165743811182684,False,7.117573261260986
2901,11,CCIT,0.001430048176717,False,7.334737062454224
2902,11,CCIT,2.3386207764280704e-05,False,7.896396160125732
2903,11,CCIT,0.1091938559016643,False,6.898165941238403
2904,11,CCIT,0.3179657483809379,False,7.022784948348999
2905,11,CCIT,0.3881910453098459,False,6.778674364089966
2906,11,CCIT,0.6298199061213291,False,7.621085166931152
2907,11,CCIT,0.4435327131259008,False,7.559331178665161
2908,11,CCIT,0.4435327131259001,False,6.949939012527466
2909,11,CCIT,0.0004602457970162,False,7.204493045806885
2910,11,CCIT,0.1970763139070459,False,6.869489192962647
2911,11,CCIT,0.0004602457970162,False,6.748055934906006
2912,11,CCIT,0.0591200828514916,False,7.418225288391113
2913,11,CCIT,2.8942384512881424e-09,False,7.436002731323242
2914,11,CCIT,0.5750938579240799,False,6.96973991394043
2915,11,CCIT,0.3701800938786709,False,7.041750907897949
2916,11,CCIT,0.0002299194348752,False,6.727664947509766
2917,11,CCIT,0.138119242609478,False,7.109954118728638
2918,11,CCIT,6.453271420838393e-26,False,7.005622148513794
2919,11,CCIT,3.726358718242779e-14,False,6.947098016738892
2920,11,CCIT,8.708777636314384e-07,False,7.258159160614014
2921,11,CCIT,0.1842064465096015,False,7.854365110397339
2922,11,CCIT,0.0324286862171303,False,7.127545118331909
2923,11,CCIT,7.618983709836672e-05,False,7.153424024581909
2924,11,CCIT,0.1842064465096015,False,6.831168174743652
2925,11,CCIT,0.0022530677198039,False,6.729578018188477
2926,11,CCIT,0.1600799844479246,False,6.810909748077393
2927,11,CCIT,0.0069149146693928,False,7.524523973464966
2928,11,CCIT,8.718395587587166e-13,False,7.127572298049927
2929,11,CCIT,0.001940295724767,False,6.821685075759888
2930,11,CCIT,0.6298199061213284,False,7.419176816940308
2931,11,CCIT,0.0005445741758099,False,6.672089099884033
2932,11,CCIT,5.078749262785826e-09,False,6.903021812438965
2933,11,CCIT,0.0849002546297922,False,7.239351034164429
2934,11,CCIT,5.078749262785826e-09,False,7.078125
2935,11,CCIT,2.038520909387048e-07,False,7.04600191116333
2936,11,CCIT,0.3701800938786715,False,8.020596027374268
2937,11,CCIT,1.7818770936390318e-17,False,7.125116109848023
2938,11,CCIT,6.705727062998659e-09,False,7.391639232635498
2939,11,CCIT,0.0003266736814053,False,7.057074785232544
2940,11,CCIT,7.41398469981218e-08,False,8.59813404083252
2941,11,CCIT,2.8619925435953244e-16,False,6.6529059410095215
2942,11,CCIT,4.4216192321876936e-11,False,6.747533082962036
2943,11,CCIT,6.873862710558964e-07,False,6.818624019622803
2944,11,CCIT,0.5,False,6.865338325500488
2945,11,CCIT,0.0849002546297922,False,6.78039288520813
2946,11,CCIT,0.0010452429917353,False,6.884123802185059
2947,11,CCIT,0.0233915590362653,False,6.906145811080933
2948,11,CCIT,0.0003881586439783,False,6.734044790267944
2949,11,CCIT,5.9860628103589826e-15,False,6.6859657764434814
2950,11,CCIT,1.5131482992190504e-18,False,6.518188238143921
2951,11,CCIT,1.9940220872382e-08,False,6.836909055709839
2952,11,CCIT,1.3380865850643555e-20,False,6.7336249351501465
2953,11,CCIT,0.3179657483809392,False,6.810251712799072
2954,11,CCIT,8.240845708096868e-06,False,6.669295072555542
2955,11,CCIT,1.5508047356172363e-05,False,6.688482046127319
2956,11,CCIT,0.0925017556432042,False,6.840858221054077
2957,11,CCIT,6.046122715231849e-11,False,7.062941074371338
2958,11,CCIT,0.6118089546901542,False,6.842745780944824
2959,11,CCIT,1.9940220872381585e-08,False,6.649902105331421
2960,11,CCIT,6.7057270629985135e-09,False,6.616205930709839
2961,11,CCIT,7.702695328265433e-20,False,6.703344106674194
2962,11,CCIT,0.0441698576022681,False,7.221731901168823
2963,11,CCIT,1.9064410417494416e-05,False,6.756650924682617
2964,11,CCIT,0.0147173055275013,False,6.845921993255615
2965,11,CCIT,3.7744616807785696e-10,False,6.874162197113037
2966,11,CCIT,0.1381192426094784,False,8.5016450881958
2967,11,CCIT,3.7263587182427456e-14,False,6.748877048492432
2968,11,CCIT,6.6462814797806896e-06,False,6.936176061630249
2969,11,CCIT,3.441882628444639e-06,False,6.7976789474487305
2970,11,CCIT,0.2388234538862985,False,6.922399044036865
2971,11,CCIT,3.441882628444609e-06,False,6.709118843078613
2972,11,CCIT,0.8281270290735119,False,6.70976996421814
2973,11,CCIT,0.3524494271022762,False,6.85862398147583
2974,11,CCIT,0.0130421014492383,False,6.913191080093384
2975,11,CCIT,7.41398469981218e-08,False,6.618125915527344
2976,11,CCIT,0.0399246635803431,False,6.796606063842773
2977,11,CCIT,0.0010452429917353,False,6.766822099685669
2978,11,CCIT,0.0060537983945625,False,7.006778717041016
2979,11,CCIT,4.279635390118439e-19,False,6.582512855529785
2980,11,CCIT,0.0002743489668563,False,6.993834018707275
2981,11,CCIT,0.0012238740103559,False,6.794043064117432
2982,11,CCIT,1.3322231946179598e-15,False,6.723318099975586
2983,11,CCIT,3.342648760001499e-12,False,6.856127023696899
2984,11,CCIT,0.5377150895210251,False,6.703695774078369
2985,11,CCIT,0.2243956127899425,False,6.691190958023071
2986,11,CCIT,0.0012238740103559,False,6.7093260288238525
2987,11,CCIT,0.0034841993886659,False,6.926856994628906
2988,11,CCIT,0.0001604595442605,False,6.771353006362915
2989,11,CCIT,0.1488290384825934,False,6.971523761749268
2990,11,CCIT,8.24084570809682e-06,False,6.789014101028442
2991,11,CCIT,0.0008908219712345,False,6.684563159942627
2992,11,CCIT,8.834609696917762e-09,False,6.787255048751831
2993,11,CCIT,0.1183080684667036,False,6.986740112304688
2994,11,CCIT,3.473156427788812e-18,False,6.7643210887908936
2995,11,CCIT,4.217787377850428e-16,False,7.431717872619629
2996,11,CCIT,0.0001604595442605,False,6.850781202316284
2997,11,CCIT,8.71839558758701e-13,False,6.740600109100342
2998,11,CCIT,0.0003266736814053,False,6.813482999801636
2999,11,CCIT,3.496602760208294e-05,False,6.908617973327637
3000,14,CCIT,0.2691408994751095,True,7.01131796836853
3001,14,CCIT,0.5188786709386735,True,7.247721433639526
3002,14,CCIT,0.6987240773916763,True,7.072803020477295
3003,14,CCIT,0.2691408994751095,True,7.030378818511963
3004,14,CCIT,0.5188786709386735,True,7.098057985305786
3005,14,CCIT,0.1970763139070454,True,6.968900918960571
3006,14,CCIT,0.4064457645735991,True,7.336928367614746
3007,14,CCIT,0.7756043872100564,True,7.076961994171143
3008,14,CCIT,0.4064457645735985,True,7.1498939990997314
3009,14,CCIT,0.6475505728977231,True,7.6390440464019775
3010,14,CCIT,0.148829038482593,True,7.149961948394775
3011,14,CCIT,0.761176546113701,True,7.248370885848999
3012,14,CCIT,0.6475505728977238,True,7.098782062530518
3013,14,CCIT,0.2849924180409274,True,7.431358098983765
3014,14,CCIT,0.8994045703744027,True,7.109877109527588
3015,14,CCIT,0.4622849104789742,True,7.476507902145386
3016,14,CCIT,0.3179657483809386,True,8.925750017166138
3017,14,CCIT,0.6820342516190614,True,7.855265140533447
3018,14,CCIT,0.6118089546901535,True,7.514963150024414
3019,14,CCIT,0.335033748683495,True,8.895331144332886
3020,14,CCIT,0.7462555571623972,True,10.36972689628601
3021,14,CCIT,0.5750938579240792,True,11.08677101135254
3022,14,CCIT,0.5377150895210265,True,10.713067054748535
3023,14,CCIT,0.9350965185913084,True,10.711557149887083
3024,14,CCIT,0.6820342516190607,True,10.36422610282898
3025,14,CCIT,0.4435327131259001,True,7.556491136550903
3026,14,CCIT,0.6118089546901535,True,8.359943866729736
3027,14,CCIT,0.4435327131259008,True,7.147063732147217
3028,14,CCIT,0.4435327131259015,True,8.061661958694458
3029,14,CCIT,0.4622849104789742,True,8.242977142333984
3030,14,CCIT,0.5750938579240792,True,8.533233880996704
3031,14,CCIT,0.3881910453098459,True,7.851585149765015
3032,14,CCIT,0.4622849104789742,True,7.574570178985596
3033,14,CCIT,0.4622849104789742,True,8.174702882766724
3034,14,CCIT,0.4064457645735991,True,7.189801216125488
3035,14,CCIT,0.7756043872100575,True,7.186193227767944
3036,14,CCIT,0.664966251316505,True,7.1472718715667725
3037,14,CCIT,0.6118089546901542,True,7.155217885971069
3038,14,CCIT,0.1842064465096015,True,7.05402398109436
3039,14,CCIT,0.5188786709386735,True,7.607897043228149
3040,14,CCIT,0.3881910453098459,True,7.51834225654602
3041,14,CCIT,0.0849002546297925,True,7.21754789352417
3042,14,CCIT,0.7308591005248904,True,7.095727920532227
3043,14,CCIT,0.3350337486834936,True,7.0917909145355225
3044,14,CCIT,0.7150075819590732,True,7.240488052368164
3045,14,CCIT,0.6475505728977238,True,7.85021710395813
3046,14,CCIT,0.4622849104789735,True,8.152354717254639
3047,14,CCIT,0.6475505728977238,True,7.663801670074463
3048,14,CCIT,0.335033748683495,True,8.954997062683105
3049,14,CCIT,0.3524494271022762,True,10.407657861709597
3050,14,CCIT,0.6475505728977238,True,8.49637484550476
3051,14,CCIT,0.3881910453098452,True,7.250606060028076
3052,14,CCIT,0.6298199061213291,True,6.981021881103516
3053,14,CCIT,0.6118089546901542,True,7.066009759902954
3054,14,CCIT,0.789524155573281,True,8.437238931655884
3055,14,CCIT,0.5935542354264008,True,7.609389066696167
3056,14,CCIT,0.5564672868740985,True,7.531063795089722
3057,14,CCIT,0.3350337486834943,True,7.280345916748047
3058,14,CCIT,0.6649662513165057,True,6.965332984924316
3059,14,CCIT,0.6820342516190614,True,7.282137870788574
3060,14,CCIT,0.5377150895210251,True,8.396831035614014
3061,14,CCIT,0.5377150895210258,True,10.135675191879272
3062,14,CCIT,0.4622849104789742,True,7.960149049758911
3063,14,CCIT,0.2104758444267194,True,7.8066370487213135
3064,14,CCIT,0.2691408994751095,True,7.774824142456055
3065,14,CCIT,0.815793553490398,True,7.3493030071258545
3066,14,CCIT,0.5,True,7.934133052825928
3067,14,CCIT,0.7462555571623972,True,7.651391983032227
3068,14,CCIT,0.2537444428376039,True,7.749161958694458
3069,14,CCIT,0.4064457645735985,True,8.98546814918518
3070,14,CCIT,0.6987240773916769,True,7.355407953262329
3071,14,CCIT,0.8281270290735119,True,7.323498010635376
3072,14,CCIT,0.4435327131259001,True,7.616927146911621
3073,14,CCIT,0.4064457645735991,True,7.202890157699585
3074,14,CCIT,0.5188786709386735,True,6.936120986938477
3075,14,CCIT,0.7150075819590727,True,7.001213073730469
3076,14,CCIT,0.4064457645735991,True,7.152310609817505
3077,14,CCIT,0.6987240773916763,True,8.05471396446228
3078,14,CCIT,0.6118089546901542,True,8.059236764907837
3079,14,CCIT,0.3524494271022762,True,7.4781599044799805
3080,14,CCIT,0.3012759226083243,True,6.9726221561431885
3081,14,CCIT,0.7150075819590732,True,7.006320953369141
3082,14,CCIT,0.335033748683495,True,7.308771133422852
3083,14,CCIT,0.4435327131259008,True,6.933434963226318
3084,14,CCIT,0.6649662513165057,True,7.003818988800049
3085,14,CCIT,0.5,True,6.934399843215942
3086,14,CCIT,0.6118089546901542,True,7.376613140106201
3087,14,CCIT,0.6987240773916763,True,7.1743552684783936
3088,14,CCIT,0.4622849104789742,True,7.309350252151489
3089,14,CCIT,0.5188786709386735,True,7.1414172649383545
3090,14,CCIT,0.3350337486834943,True,7.4278342723846436
3091,14,CCIT,0.5188786709386741,True,8.80105209350586
3092,14,CCIT,0.8281270290735119,True,7.583310127258301
3093,14,CCIT,0.9074982443567956,True,7.413503885269165
3094,14,CCIT,0.7756043872100564,True,7.26428484916687
3095,14,CCIT,0.7150075819590732,True,7.610080003738403
3096,14,CCIT,0.664966251316505,True,7.7611072063446045
3097,14,CCIT,0.3179657483809386,True,7.239377975463867
3098,14,CCIT,0.7150075819590727,True,7.223888158798218
3099,14,CCIT,0.4064457645735985,True,7.321332931518555
3100,14,CCIT,0.0007576285183758,False,7.82725715637207
3101,14,CCIT,0.0186284658659976,False,7.1950976848602295
3102,14,CCIT,0.0046115524911583,False,9.758371829986572
3103,14,CCIT,0.010180320533237,False,7.421837091445923
3104,14,CCIT,0.5750938579240785,False,7.586941957473755
3105,14,CCIT,0.5377150895210265,False,7.120115280151367
3106,14,CCIT,0.5564672868740992,False,7.101980924606323
3107,14,CCIT,0.4622849104789735,False,7.107685089111328
3108,14,CCIT,0.4249061420759201,False,7.263587951660156
3109,14,CCIT,0.0008908219712345,False,7.164243936538696
3110,14,CCIT,0.5377150895210258,False,7.039375066757202
3111,14,CCIT,0.0001110389477245,False,7.155345916748047
3112,14,CCIT,0.109193855901665,False,7.284241199493408
3113,14,CCIT,5.3362986915419695e-14,False,7.696681022644043
3114,14,CCIT,0.6118089546901542,False,7.954808950424194
3115,14,CCIT,0.2243956127899425,False,7.646047115325928
3116,14,CCIT,0.4249061420759201,False,7.376564025878906
3117,14,CCIT,0.1005954296255969,False,7.645046949386597
3118,14,CCIT,2.8619925435952653e-16,False,6.952651977539063
3119,14,CCIT,2.7968619941077125e-10,False,7.423398971557617
3120,14,CCIT,0.0002299194348752,False,7.204965829849243
3121,14,CCIT,0.5377150895210251,False,7.359610080718994
3122,14,CCIT,0.3701800938786709,False,7.206226110458374
3123,14,CCIT,0.001940295724767,False,7.381444931030273
3124,14,CCIT,0.3350337486834936,False,7.202903985977173
3125,14,CCIT,0.0002299194348752,False,7.199179649353027
3126,14,CCIT,0.1718729709264885,False,7.65383768081665
3127,14,CCIT,0.0022530677198039,False,7.739403963088989
3128,14,CCIT,9.954469009233169e-19,False,7.997151136398315
3129,14,CCIT,0.0016674797857395,False,7.450318098068237
3130,14,CCIT,0.5,False,7.392134189605713
3131,14,CCIT,9.20762627774304e-05,False,7.130620002746582
3132,14,CCIT,1.2248551319788051e-09,False,7.626123905181885
3133,14,CCIT,0.0399246635803431,False,8.72199296951294
3134,14,CCIT,8.834609696917762e-09,False,7.150506019592285
3135,14,CCIT,3.336509100533451e-07,False,7.688467979431152
3136,14,CCIT,0.0441698576022683,False,7.569941997528076
3137,14,CCIT,1.3090526453806724e-16,False,7.277298927307129
3138,14,CCIT,1.6349977486989884e-09,False,7.119585037231445
3139,14,CCIT,0.0002299194348752,False,7.114798069000244
3140,14,CCIT,1.1009675925481905e-06,False,7.131152868270874
3141,14,CCIT,1.9377274422840047e-16,False,6.965203046798706
3142,14,CCIT,1.1230796631017991e-10,False,6.964397192001343
3143,14,CCIT,2.752105809261143e-06,False,7.18239688873291
3144,14,CCIT,0.6475505728977238,False,7.26694393157959
3145,14,CCIT,0.0399246635803428,False,7.18796181678772
3146,14,CCIT,0.0007576285183758,False,7.218681812286377
3147,14,CCIT,0.0030191878634639,False,7.165851831436157
3148,14,CCIT,0.010180320533237,False,7.316708087921143
3149,14,CCIT,6.829210553089794e-10,False,7.069355010986328
3150,14,CCIT,1.546547970242883e-13,False,7.367394924163818
3151,14,CCIT,1.3888438345263074e-06,False,7.1426920890808105
3152,14,CCIT,5.669909706787902e-23,False,7.243329048156738
3153,14,CCIT,0.1005954296255969,False,7.358620166778564
3154,14,CCIT,0.0001336229224784,False,7.271852016448975
3155,14,CCIT,0.0022530677198039,False,7.082453966140747
3156,14,CCIT,0.0441698576022686,False,7.078235149383545
3157,14,CCIT,2.3492603549374635e-11,False,7.2014000415802
3158,14,CCIT,0.4622849104789749,False,7.090867042541504
3159,14,CCIT,6.046122715231897e-11,False,7.067349910736084
3160,14,CCIT,5.0787492627857885e-09,False,7.3294501304626465
3161,14,CCIT,7.901740414718068e-18,False,7.016746997833252
3162,14,CCIT,0.0261340561698022,False,7.176532983779907
3163,14,CCIT,5.348748850106736e-06,False,7.350984811782837
3164,14,CCIT,0.0208953746742146,False,7.019946813583374
3165,14,CCIT,1.588230979379901e-07,False,7.05033016204834
3166,14,CCIT,0.0324286862171304,False,7.093786001205444
3167,14,CCIT,8.949620762987243e-12,False,7.016624927520752
3168,14,CCIT,0.0002743489668563,False,7.1470348834991455
3169,14,CCIT,7.618983709836765e-05,False,7.242009162902832
3170,14,CCIT,0.4064457645735985,False,7.041560888290405
3171,14,CCIT,0.0008908219712344,False,6.991535902023315
3172,14,CCIT,0.3179657483809386,False,7.667353868484497
3173,14,CCIT,0.0711167740217489,False,7.1006152629852295
3174,14,CCIT,0.0233915590362654,False,7.091161251068115
3175,14,CCIT,4.4132439187584895e-08,False,6.974378824234009
3176,14,CCIT,0.0052891032206857,False,7.22894811630249
3177,14,CCIT,0.0052891032206857,False,7.19957709312439
3178,14,CCIT,0.0001110389477245,False,7.303080797195435
3179,14,CCIT,1.3380865850643555e-20,False,6.978190898895264
3180,14,CCIT,0.0005445741758099,False,7.285603761672974
3181,14,CCIT,0.0002299194348752,False,8.077095031738281
3182,14,CCIT,1.5256295707930287e-10,False,7.104635715484619
3183,14,CCIT,1.16139948093491e-08,False,6.921544075012207
3184,14,CCIT,0.4435327131259015,False,8.238072156906128
3185,14,CCIT,0.238823453886299,False,7.31644868850708
3186,14,CCIT,0.0001604595442605,False,7.399770259857178
3187,14,CCIT,0.0165743811182684,False,7.122229099273682
3188,14,CCIT,0.0002299194348752,False,7.203283071517944
3189,14,CCIT,0.4064457645735985,False,7.371143341064453
3190,14,CCIT,6.291040578445247e-05,False,7.369019269943237
3191,14,CCIT,0.0008908219712345,False,7.169159173965454
3192,14,CCIT,1.1009675925481905e-06,False,6.869997978210449
3193,14,CCIT,0.039924663580343,False,7.025464057922363
3194,14,CCIT,6.534212140228887e-19,False,7.751034736633301
3195,14,CCIT,3.109292056169501e-13,False,7.059223175048828
3196,14,CCIT,5.348748850106736e-06,False,7.062108039855957
3197,14,CCIT,1.706774161074527e-11,False,7.312114238739014
3198,14,CCIT,7.618983709836709e-05,False,7.202792167663574
3199,14,CCIT,2.752105809261143e-06,False,7.205067873001099
3200,17,CCIT,0.2691408994751095,True,7.956446886062622
3201,17,CCIT,0.4435327131259015,True,7.386602163314819
3202,17,CCIT,0.2537444428376028,True,7.650984764099121
3203,17,CCIT,0.6649662513165057,True,7.455046892166138
3204,17,CCIT,0.1970763139070454,True,7.325814008712768
3205,17,CCIT,0.3179657483809386,True,7.681025981903076
3206,17,CCIT,0.6118089546901542,True,7.595514059066772
3207,17,CCIT,0.3701800938786702,True,7.354871988296509
3208,17,CCIT,0.8029236860929545,True,7.7570648193359375
3209,17,CCIT,0.4249061420759201,True,9.729619979858398
3210,17,CCIT,0.7150075819590727,True,8.536393880844116
3211,17,CCIT,0.5377150895210265,True,7.329294681549072
3212,17,CCIT,0.4811213290613265,True,7.32837986946106
3213,17,CCIT,0.2537444428376028,True,7.486239910125732
3214,17,CCIT,0.5750938579240792,True,7.206019639968872
3215,17,CCIT,0.4811213290613265,True,7.167050838470459
3216,17,CCIT,0.2537444428376033,True,7.296675205230713
3217,17,CCIT,0.5750938579240799,True,7.274599075317383
3218,17,CCIT,0.789524155573281,True,7.435437917709351
3219,17,CCIT,0.7462555571623967,True,8.827676773071289
3220,17,CCIT,0.4064457645735991,True,8.555040121078491
3221,17,CCIT,0.1718729709264881,True,7.955364227294922
3222,17,CCIT,0.0777769761231028,True,7.572363138198851
3223,17,CCIT,0.4811213290613265,True,7.901712894439697
3224,17,CCIT,0.6820342516190614,True,7.950775146484375
3225,17,CCIT,0.4435327131259001,True,8.465571880340576
3226,17,CCIT,0.8029236860929551,True,7.537864923477173
3227,17,CCIT,0.8029236860929545,True,8.15403962135315
3228,17,CCIT,0.5564672868740992,True,8.495938062667847
3229,17,CCIT,0.5,True,8.129721879959106
3230,17,CCIT,0.3881910453098459,True,7.835337162017822
3231,17,CCIT,0.6987240773916763,True,8.487536907196045
3232,17,CCIT,0.4249061420759208,True,7.7920732498168945
3233,17,CCIT,0.761176546113701,True,8.864164113998413
3234,17,CCIT,0.664966251316505,True,9.890668153762816
3235,17,CCIT,0.8029236860929545,True,7.702909231185913
3236,17,CCIT,0.5750938579240799,True,7.87562108039856
3237,17,CCIT,0.335033748683495,True,8.21827507019043
3238,17,CCIT,0.3524494271022762,True,8.296320915222168
3239,17,CCIT,0.4622849104789742,True,7.530895948410034
3240,17,CCIT,0.2104758444267184,True,7.6459410190582275
3241,17,CCIT,0.1718729709264881,True,7.986434936523437
3242,17,CCIT,0.5750938579240785,True,7.900815963745117
3243,17,CCIT,0.7150075819590732,True,7.593277931213379
3244,17,CCIT,0.6118089546901542,True,8.103716850280762
3245,17,CCIT,0.4622849104789749,True,7.418753862380981
3246,17,CCIT,0.2691408994751095,True,7.898365974426269
3247,17,CCIT,0.3179657483809379,True,7.567711353302002
3248,17,CCIT,0.7462555571623972,True,7.837538719177246
3249,17,CCIT,0.664966251316505,True,7.704406023025513
3250,17,CCIT,0.5750938579240792,True,7.705548048019409
3251,17,CCIT,0.5564672868740992,True,7.712646961212158
3252,17,CCIT,0.3524494271022762,True,7.889177083969116
3253,17,CCIT,0.1718729709264881,True,7.667898893356323
3254,17,CCIT,0.6298199061213298,True,7.641616106033325
3255,17,CCIT,0.8994045703744034,True,8.537158012390137
3256,17,CCIT,0.5750938579240799,True,7.963392019271851
3257,17,CCIT,0.5,True,8.125845909118652
3258,17,CCIT,0.6820342516190614,True,7.718775033950806
3259,17,CCIT,0.5564672868740985,True,7.83716893196106
3260,17,CCIT,0.3524494271022755,True,7.704590082168579
3261,17,CCIT,0.7308591005248904,True,7.383316993713379
3262,17,CCIT,0.907498244356796,True,7.418743133544922
3263,17,CCIT,0.3524494271022762,True,7.684175968170166
3264,17,CCIT,0.238823453886299,True,7.478007078170776
3265,17,CCIT,0.4249061420759208,True,7.454949855804443
